,ID,datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),hate-enjoy,bored-interested,absorbed,tiring-energizing,depressed-happy,bad-good_physically,sense_accomplishment
333,1.0,2023-06-08 18:39:58.584047,1.328241906738281,-1.2973266952514646,9.585465422058107,0.0049150461839004116,-0.08167545872401785,0.00981627019968903,0.0020515135009631967,-0.0007707242256576064,0.002951506323021169,52.28702357158345,4.974692207609409,-0.028991193510591984,1.1494430711448707,89.11885197445307,4.795667580125968,4.795667580125968,-26.580279725970644,7.535613348989775,-42.7068925337358,Sunny,22.0,1,6.0,54.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
334,1.0,2023-06-08 18:40:08.584047,1.247879264137962,-0.5684784490411932,9.69228418523615,0.015533924150280659,-0.007956422003544851,-0.12055065931677814,0.014677062015980482,0.023876564330421388,0.03073981640627608,52.28703497397237,4.974847274783903,-0.30411684829741714,1.016023420350971,90.96696224793767,4.7857913764125,4.7857913764125,-25.445284423828124,7.946167831420898,-43.4566862487793,Sunny,22.0,1,6.0,54.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
335,1.0,2023-06-08 18:40:18.584047,0.4512615966796875,0.4365635899135045,9.692090432303294,-0.006038119702466911,-0.20571454402857595,-0.008839495778083831,0.05594565215269252,-0.012863337860575743,-0.0378657501737868,52.28704332912423,4.974972293001642,0.07691793919851382,1.0821258231934918,88.6611259500449,4.804517172069197,4.804517172069197,-22.52025689019097,2.7931446499294705,-44.93487621489025,Sunny,22.0,1,6.0,54.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
336,1.0,2023-06-08 19:23:21.347702,-1.7633630676269534,-3.028996170043945,5.109166433715821,-0.0019017651778730274,-0.07951079946349972,0.21609545621343634,-0.027079003251562216,0.07610048923754331,0.0047179383667882045,52.29455784474865,4.991650959244044,0.005957561963821295,0.6386908425225152,68.8071228980661,16.792903490336894,16.792903490336894,-7.928791084674874,22.805998503559767,-26.87426619096236,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
337,1.0,2023-06-08 19:23:31.347702,-6.674636521911619,-5.6622243438720705,3.742162632751465,0.04387288987934589,0.048855702871084226,0.11013354642391202,-0.05995042559690773,0.03235698284581304,-0.023929813094437122,52.2945288119254,4.99185184006856,-0.20317659685127606,1.179951147599643,59.26614169694042,6.952753263692387,6.952753263692387,18.720879821777345,42.77795280456543,-13.021665649414063,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
338,1.0,2023-06-08 19:23:41.347702,-7.346280830383302,-5.028657852172852,3.871620922851563,-0.05179042507301677,0.13254244888370692,-0.007911899983882907,-0.07340739574283361,-0.09742883415986793,0.04437107675943425,52.294603606487954,4.992005573571281,-0.08518275041133165,1.2375913858413463,44.82923664865629,7.7401181538578925,7.7401181538578925,29.676359080305,41.840936641500456,-6.957832721748737,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
339,1.0,2023-06-08 19:23:51.347702,-9.180509033203125,-2.2497428477894177,2.0995914528586646,0.00639487756490702,-0.08066411894112821,0.0943534338466823,0.014818939715623855,0.05277781541459262,0.051159769482910636,52.29471427146988,4.992044956735394,0.14558929996564984,1.0888032802681393,9.66535040571124,5.139435056478818,5.139435056478818,46.1081999206543,24.793527946472167,2.634398956298828,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
340,1.0,2023-06-08 19:24:01.347702,-9.825810122680664,-1.3990341934204098,1.4374143814086915,-0.1614677612185478,-0.008025790263712404,-0.2555428566366434,0.01447249331511557,-0.007069940008223057,0.0016954171052202581,52.2948184314951,4.992062356569049,0.16569937020540237,0.9392909221708962,47.50599840201103,4.862858544014402,4.862858544014402,45.38472198486328,20.090825653076173,8.033596343994141,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
341,1.0,2023-06-08 19:24:11.347702,-9.369385263061524,-1.2492721252441406,1.4920717208862306,0.019914452916383735,0.03964834162071347,0.30471221219524736,-0.011561061330139637,-0.06847044019261375,0.016219200422056018,52.29491936918718,4.992078766476901,0.016481913626194,0.9942392480573288,250.35042763343122,4.884978955154212,4.884978955154212,46.315309829711914,15.619015712738037,10.80774383544922,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
342,1.0,2023-06-08 19:24:21.347702,-9.476792907714843,-1.1959085499156608,0.927167400013317,0.2685127541151913,0.05928986010226335,0.06193339921872729,-0.015769064210054248,0.08364931216482262,0.027879348546830995,52.29502801037993,4.99208816156942,0.3605808665975928,0.9841672669826649,179.53904409361888,4.8667969392142805,4.8667969392142805,46.537577388262505,14.55786579787129,11.368962143406723,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
343,1.0,2023-06-08 19:24:31.347702,-9.48066236114502,-1.132455047607422,1.3362816879272466,0.19173932874798771,0.08755863158181314,0.3433493429191411,-0.020949061773717404,-0.007611474292352796,0.011901375608576927,52.29513500084018,4.992097056035814,0.6544061551801861,0.932508443257756,316.19708406980277,4.877724474131767,4.877724474131767,47.10343605041504,14.375147380828857,10.591936340332031,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
344,1.0,2023-06-08 19:24:41.347702,-9.612515670776368,-1.0968740386962892,1.3645593841552732,-0.07879562802314756,-0.011904151926934739,0.08410121188703926,-0.004034763183444739,-0.12331352757057175,0.0013427526457235218,52.2952392728014,4.992117015165302,0.3715284952893853,0.8960762537325495,143.0338045803581,4.879681254326398,4.879681254326398,46.81820358276367,14.209219236373901,10.780453033447266,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
345,1.0,2023-06-08 19:24:51.347702,-9.443181802368164,-1.0583696090698245,1.053911878967285,0.2784132360328328,0.08526518909091299,0.1864723594588312,-0.012157426723702387,0.061321595796581474,0.02703069898328095,52.29535610454459,4.992119997157934,0.29216684428974987,1.1984035311215369,320.65096772323614,4.872519731333179,4.872519731333179,46.85074430523497,14.679412157848628,10.918787330087989,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
346,1.0,2023-06-08 19:25:01.347702,-9.451608914462003,-0.9528654757412998,1.371340706565164,0.04618105194568632,0.08908019623160364,0.30267803676724436,0.019067321065813304,-0.05835223235655576,0.014349838967318647,52.29546652444395,4.992116075252924,0.08548800926655531,0.9319088585146428,349.88457575371376,4.8828217973942385,4.8828217973942385,47.5983381652832,12.570719633102417,11.468406982421875,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
347,1.0,2023-06-08 19:25:11.347702,-9.459628102111816,-1.1128248687744142,1.4575385330200197,0.11473805918097497,0.05810684295594692,0.30769868745692075,-0.017251790668815374,-0.04989238642156124,0.013506811843253672,52.29556977508129,4.992102286145657,-0.10261197900399566,0.7917260109193172,283.442616404969,4.928194776525821,4.928194776525821,47.43678871154785,14.215107278823853,10.496596527099609,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
348,1.0,2023-06-08 19:25:21.347702,-9.569294549560547,-1.1169712463378907,1.2080718017578125,0.11983655263077135,0.0011049450933933416,0.012033673172647289,-0.0017148920833462416,0.04548250797270524,0.008287381300834394,52.29568195918792,4.9921076000870475,-0.34842973202466965,0.9644744280937305,285.14814211452665,4.934809948816911,4.934809948816911,47.966719039762864,13.495419906847404,10.228404497859454,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
349,1.0,2023-06-08 19:25:31.347702,-9.699206154563212,-0.7659662558815697,1.1470419866388497,-0.15572698243260383,0.0536777751736343,0.2171007384119555,-0.0008988177869468927,-0.06573258478660136,-0.010188378291204572,52.29580774740733,4.992084023614694,-0.13125135451555253,0.9017235382765014,354.0159031630756,4.905985045070164,4.905985045070164,47.6528141784668,11.567836408615113,12.809218444824218,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
350,1.0,2023-06-08 19:25:41.347702,-9.601832386779785,-1.1172960708618163,1.547555342102051,0.0019112501442432289,-0.01695469760298729,0.26626773480176924,-0.03292165758088231,-0.07639856840483844,0.0018155188712989912,52.29591857713969,4.992085441058897,-0.19625712977722287,0.8733364365413406,352.4494285712333,4.912753956921125,4.912753956921125,48.3005940246582,12.67195631980896,10.72041046142578,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
351,1.0,2023-06-08 19:25:51.347702,-9.750259231567384,-0.7671546936035156,1.2018372665405275,0.0009257370293140754,-0.010369599514827165,-0.050335349197313216,0.022418418042361735,0.028872355213388802,-0.012584287086501717,52.29601904964004,4.9920744540024,-0.1633268389850855,0.6975593373019131,346.8501713708599,4.965381307762753,4.965381307762753,48.98606506347656,7.849754295349121,11.05217025756836,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
352,1.0,2023-06-08 19:26:01.347702,-9.897608725807885,-0.7874836314808239,1.5465264060280541,-0.24360157186334785,-0.01877708093686538,-0.08961974052542997,0.10325353494798294,-0.014269714968072044,-0.0226571613845105,52.29613106097008,4.992050587122274,0.39825715506449344,0.21916636950317675,175.99249056447124,4.948983210179718,4.948983210179718,46.76710880163944,12.172539431639391,9.752955889461017,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
353,1.0,2023-06-08 19:26:11.347702,-9.258522802734376,-1.009982730102539,1.6331368743896488,0.13845517863035206,0.09842963860966264,0.11008031647894535,-0.03526331959292293,-0.026946299835108222,0.004277737139491364,52.29621062208033,4.992039006745175,0.8544035482220351,0.48366293027390705,180.77363984704485,5.0899973677347035,5.0899973677347035,44.816827850341795,14.316230888366698,9.831889495849609,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
354,1.0,2023-06-08 19:26:21.347702,-9.844958303833009,-1.084699855041504,0.8383586242675782,-0.1407284298956394,0.1348350183159113,0.000900780930183851,0.04074228103738278,0.018336540586315096,0.0005091498629190027,52.29631390258963,4.992026595237438,1.725323130376637,0.987865354350107,354.12202020735833,7.023222559004881,7.023222559004881,47.58442520141602,14.449262523651123,14.83137237548828,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
355,1.0,2023-06-08 19:26:31.347702,-9.73288635864258,-1.1697499923706054,1.014820669555664,-0.06465350806713108,-0.010780538076704208,0.0499407202327116,-0.015665640000893613,-0.0487235224984511,0.004622348104462479,52.29646006762291,4.992026002977193,2.138879938982427,0.46735992345136773,112.24335497362281,7.079755762922282,7.079755762922282,45.75913523664378,13.97058616021667,10.813320737896543,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
356,1.0,2023-06-08 19:26:41.347702,-9.866493127996272,-1.0761560613458807,0.7854802218350497,-0.17345537191629407,0.03619431897550823,-0.1783660916626454,0.0018592381151393057,-0.0011225196137093008,-0.006968854385559098,52.296598217765975,4.99204020249922,2.2600994698703287,0.8638722131702881,243.85829455468925,5.226261689670626,5.226261689670626,46.68104888916016,13.831734447479247,14.612300720214844,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
357,1.0,2023-06-08 19:26:51.347702,-9.766489979553223,-1.086659280395508,0.9436930801391601,-0.05759412692785262,0.11924776883795857,0.1126953753232956,0.005889998418278992,0.008743479964323342,0.00024450162774883213,52.29670549058261,4.992040067226826,2.61304204473272,0.7492421367033023,350.5252316321225,5.071150700018885,5.071150700018885,46.92639373779297,15.667828521728516,13.447013244628906,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
358,1.0,2023-06-08 19:27:01.347702,-9.70565798034668,-1.1064855514526366,0.8983164413452149,-0.05952822273427789,0.027986537875099603,0.14846367992799392,0.0025289777026634023,-0.02891687655614482,-0.005452684876438456,52.29681168536987,4.992048196790106,1.540266868751496,0.8072226413073867,319.77743155074216,5.035653885453718,5.035653885453718,47.18378933993253,14.192732310054279,13.461146653300585,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
359,1.0,2023-06-08 19:27:11.347702,-9.811828016801316,-1.2242465903542261,0.9825098904696378,-0.07198543442487718,0.023511510881781578,0.18636031171269718,-0.0033125932049006225,-0.026913404889637605,0.002046949118375778,52.29691208846052,4.992055535178759,1.3617764844559133,0.8621663690778123,318.5253416120752,4.997555593647343,4.997555593647343,47.26162414550781,14.307428607940674,13.833083190917968,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
360,1.0,2023-06-08 19:27:21.347702,-9.683415733337403,-1.2129202194213868,0.7520855300903321,-0.01007055426836017,0.058666811795532715,0.11785162751208988,-0.019660827717743815,-0.015669726012274624,-0.0011418948380742223,52.29701317062022,4.992063713092964,0.4413936208002269,0.8999325189616598,317.29939103057535,4.959756558807607,4.959756558807607,47.50332214355469,14.65465087890625,14.072054138183594,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
361,1.0,2023-06-08 19:27:31.347702,-9.824660513305664,-1.1762300170898439,0.7899702484130862,-0.15337761211395262,-0.021938409604132195,0.08879059935472906,0.006305033518001438,-0.007870334135368466,0.0015540888765826822,52.29712000633981,4.992050637832638,0.2989916555583477,0.8075842976788226,351.6024613953554,4.980848693726119,4.980848693726119,47.426664657592774,14.786900730133057,13.585419769287109,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
362,1.0,2023-06-08 19:27:41.347702,-9.756201268976385,-1.1967084017666905,0.7699352749911225,-0.10050858719782399,-0.15660646334967832,-0.2180254766582088,0.026150401973287867,0.004308814607381896,0.001455782317659921,52.297242392276516,4.99204231567561,0.5264090553857386,0.7851282717029615,247.3252243990547,4.994585555881924,4.994585555881924,46.46783323962279,15.344818028536709,12.949350992838541,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
363,1.0,2023-06-08 19:27:51.347702,-9.816749464416505,-1.045803240966797,0.7504404510498047,-0.14425389747619632,0.027810348746180536,0.0018612326961011273,0.0025452657882124186,-0.022558098463341593,-0.0031904941168613733,52.29735483749289,4.992048462030226,0.806102246325463,0.8498978714602086,321.14560668363913,5.009135090104451,5.009135090104451,47.7685245513916,14.113344087600709,13.953372955322266,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
364,1.0,2023-06-08 19:28:01.347702,-9.79219602355957,-1.1597702453613281,0.8220470443725586,-0.07046481921672823,-0.034154646433889865,0.050925502643175434,0.012657375922426582,-0.011576028633862733,-0.004722831726248842,52.29746512017223,4.992058883178382,0.6894767339341342,0.9728472888626433,249.85497109078656,4.935441594685614,4.935441594685614,48.0433228302002,13.393987789154053,12.968218383789063,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
365,1.0,2023-06-08 19:28:11.347702,-9.79100599822998,-1.185913380432129,0.9024777877807617,-0.12353376480666078,-0.04507369080050423,0.03256922005252405,-0.013723184194679211,-0.004576078202161524,-0.0009776374358669714,52.297573458180636,4.992068021808703,0.6783302532508969,0.9834566263028544,319.68542292119065,4.88910168638862,4.88910168638862,47.673936092492305,13.640361477630307,14.018174450806898,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
366,1.0,2023-06-08 19:28:21.347702,-9.927446677468042,-1.2109499983354048,0.7606394542347302,-0.22992303859591487,0.00941862042099237,-0.11707923097237942,0.006679499815218151,0.052985436166636646,-0.008525317753665149,52.297675520316304,4.992089572412789,0.7494865617714822,1.0504085045693659,317.1494099957214,4.864967272286778,4.864967272286778,47.720137481689456,13.475985059738159,14.182189483642578,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
367,1.0,2023-06-08 19:28:31.347702,-4.073820446777344,-1.0671982498168946,5.027071151733399,-0.08728582242652777,-0.03973896286524831,0.20119952597860244,-0.15294387359172107,-0.030611491738818587,-0.22013318406417967,52.297780706349975,4.992099686714338,0.3980701916851103,0.6742426569865423,119.98149275060771,4.872278416961888,4.872278416961888,24.464428100585938,13.292124404907227,-14.064857635498047,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
368,1.0,2023-06-08 19:28:41.347702,4.133556724548339,-8.896789530944824,0.8093444595336914,-0.02699369320815259,-0.10693314156749029,0.11352677976881916,-0.03548863268636092,-0.026452563453766734,-0.048132102864040675,52.297882438920716,4.992083920731017,0.716817345097661,0.8869797262324115,212.16841929135134,4.915536584727014,4.915536584727014,-24.104912343651357,39.391413216639044,14.712639702690971,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
369,1.0,2023-06-08 19:28:51.347702,4.706378187699752,-8.524524674849076,0.7600512834028764,-0.015274380317330362,-0.016423021978139846,0.09028405488571152,-0.029317560093477368,0.007306114938110113,-0.02163699365220964,52.29798873187269,4.992044881832879,0.33402236821129916,0.697488213313451,344.3269350919951,4.950460714028809,4.950460714028809,-25.321912841796873,38.599842948913576,15.418746490478515,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
370,1.0,2023-06-08 19:29:01.347702,4.540277444458009,-8.577828314208983,0.8347810638427734,-0.0967643176048994,0.08768688075542447,0.15491508192121978,0.020049762153066693,-0.006235186457633973,-0.03905833013355732,52.29809672205518,4.992002394318538,0.23450343552976846,0.7646466889004266,332.3264861444263,4.930262241233644,4.930262241233644,-22.497284393310547,40.043026771545414,14.955064239501953,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
371,1.0,2023-06-08 19:29:11.347702,4.449381962585449,-8.431718650817873,1.0979547912597658,0.008894193881750122,0.21067920284271247,0.06781103773489595,0.00274425751529634,-0.0009747818019241095,-0.003536649262532592,52.298202195707646,4.991983294875905,0.5655208626762033,0.9032895179952434,350.57405968609476,4.903029497699722,4.903029497699722,-26.45290496826172,42.91203241348266,12.691309814453126,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
372,1.0,2023-06-08 19:29:21.347702,4.832816772460938,-8.317319197221236,1.2464625133167615,-0.0774224981394681,0.056890868598764646,0.10713756229389801,-0.005632929118218446,0.05940532255118167,0.004605264435851514,52.298303492154744,4.991996587447138,-0.708144548535347,0.5306245236687714,146.38658736247947,4.918413177057614,4.918413177057614,-24.895311297792375,34.752697029499096,13.481672961302477,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
373,1.0,2023-06-08 19:29:31.347702,4.564336912536621,-8.53543497161865,1.5300193084716798,0.042133322757482564,0.029619287234544798,0.10998362637273966,-0.03218049753922969,-0.03640427213162184,-0.0315717508783564,52.298409317885294,4.992029616520933,-0.5014062150381505,0.4142786518380568,81.30933014925287,4.920432519018358,4.920432519018358,-29.125291595458986,36.68427061080933,11.398410186767578,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
374,1.0,2023-06-08 19:29:41.347702,4.400477160644531,-8.34528239593506,2.0987930374145507,-0.19283236631155012,-0.05226080551743504,0.23291093436554078,0.05714100757148117,-0.045722761929500845,-0.00741371631185757,52.29852482254216,4.99205546850829,-0.4981671460904181,0.5351072559906063,110.94649769560877,4.931706341300523,4.931706341300523,-28.502997436523437,38.190186996459964,9.247115936279297,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
375,1.0,2023-06-08 19:29:51.347702,4.841844831848145,-8.421458985900879,1.855553356933594,0.1289173730395057,-0.15591575730930674,-0.08648597623814239,0.004696929535706236,0.019033213889207503,-0.011896638052697962,52.29863377592515,4.992053657186826,-0.7971393654122949,0.21561472238239912,105.49001633554842,4.932999099263673,4.932999099263673,-28.28508642948035,37.34639589714281,9.020379577020202,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
376,1.0,2023-06-08 19:30:01.347702,4.725940537886187,-8.380723710493609,1.8679322814941406,0.005879138526320462,0.05450576210618022,0.018667238894104984,0.016321499040350317,-0.0384471971495077,0.012475636755116284,52.29873288516321,4.992047743627279,-1.0572786936536431,0.4274375583514229,346.61314946138646,4.91797562115338,4.91797562115338,-27.951649627685548,38.31070526123047,9.007213592529297,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
377,1.0,2023-06-08 19:30:11.347702,4.641737956237794,-8.508017985534668,1.9974507797241214,-0.004857530549168573,-0.051506836295127895,-0.039275618898868554,-0.014588378826156259,0.019871069584041834,-0.007416942676063627,52.29884443132166,4.992054206566484,-1.227941056061536,0.4896352579988001,212.8372748343216,4.935245829676659,4.935245829676659,-28.07063522338867,37.33835929870605,8.19329833984375,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
378,1.0,2023-06-08 19:30:21.347702,1.7072588279030538,-4.512788335626776,4.967281091863459,-0.06986498501321131,-0.18391258244487368,0.02078111886300823,0.07047490480195995,-0.13042631845055808,0.005789318448873331,52.298946048862966,4.99206112520821,-1.091940169967711,0.7262030189186123,245.47776757450794,4.926089433423917,4.926089433423917,-7.831494263928346,26.323489246946394,-14.20110020493016,Sunny,21.0,0,6.0,55.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
379,2.0,2023-06-09 11:07:15.756469,0.671129379272461,3.034109536743165,9.044707434082033,-0.07241321562565864,-0.044853489871323114,-0.0932911621391773,-0.028522194605320694,0.04213319760747254,0.05218378806486726,52.395890222643246,4.907950561251047,2.031390979574109,0.9797706201672554,275.4011037253011,15.642785721384191,15.642785721384191,14.290334339141845,-0.6797377395629883,-45.967304191589356,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
380,2.0,2023-06-09 11:07:25.756469,0.7018578059130375,1.82093957428885,9.446705474853516,0.00745412802766309,-0.13089485614957047,-0.12866821779472992,0.005056203757919888,-0.023890127944252867,-0.02588782217906843,52.39594112769762,4.907725690556176,2.4058169296580822,0.8749440610408697,297.40204272842755,12.564258788813248,12.564258788813248,15.696604105505612,3.2855549236335375,-43.93825840713954,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
381,2.0,2023-06-09 11:07:35.756469,0.7936436689018024,1.9166558777459777,9.454724936910196,0.03787022099461371,-0.14960728085719716,-0.05189040901047172,-0.0044453504799616215,0.003106099475027606,0.014103845381961749,52.39600449999907,4.907582708544959,2.3110770913772285,1.1635011315345565,294.1737437932916,7.525744673143025,7.525744673143025,15.67630900958977,4.979886385473875,-45.41809097138962,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
382,2.0,2023-06-09 11:07:45.756469,0.9750064636230467,2.5482199493408206,9.120626559448244,-0.027441756564773396,-0.13130849401033162,-0.07810222049750906,-0.0015831491863816092,-0.005181584175270383,-0.021297066836700875,52.39614363340094,4.907456576929925,2.159115349408239,0.8641969457548525,230.43483330766009,5.155338921627773,5.155338921627773,12.40840256568229,4.07060183156835,-46.38679999172098,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
383,2.0,2023-06-09 11:07:55.756469,1.1816486894966354,1.617825318893584,9.50954954241762,-0.063847182835266,-0.11769467234686015,0.0069961233615875255,-0.01351456556469202,-0.028429030372062698,0.02477537505328655,52.39616553032478,4.90727131523658,2.4689068518579007,0.903043316750221,297.36302940531067,4.959009591990968,4.959009591990968,11.439569139480591,4.841152725219726,-47.324166755676266,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
384,2.0,2023-06-09 11:08:05.756469,-1.1027656978191716,3.6766247165793238,8.74333596106803,-0.028066986019049976,-0.09733197163974887,-0.11565882874007277,0.03501464677329111,0.03822481619323244,0.013989546769621348,52.39619430372452,4.907083628842513,0.8144414698705077,1.0374140935141039,279.1640034317277,4.827196110764261,4.827196110764261,25.412681258550965,-13.038010436709564,-37.12715458633876,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
385,2.0,2023-06-09 11:08:15.756469,-0.7773898451399097,3.4725900978617146,9.076697188273515,0.0678714724644871,-0.06569400626243933,-0.06370871444739916,-0.031910707408765164,-0.011419962237515293,-0.06406260991819424,52.39624290209006,4.906886054713138,1.358219506405294,0.9234133367948049,295.0533393215661,4.828033647045304,4.828033647045304,22.711152935972308,-4.4135337678512725,-41.04790209779645,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
386,2.0,2023-06-09 11:08:25.756469,-0.2840133911132812,2.612506764221192,9.289340716552735,0.015117623825363904,-0.1815101091829267,-0.026153738793760234,-0.004827923134504126,-0.00016338623354746268,0.007125829936622983,52.39630686929314,4.906702368473281,3.2980472267605365,0.30232974632050735,270.8792084020298,4.825559807307512,4.825559807307512,18.435692296169773,0.450439453125,-44.136719618693434,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
387,2.0,2023-06-09 11:08:35.756469,-1.0120676716719523,2.8573487068402894,9.172634319645345,0.06836975239240564,-0.11471975447237492,-0.12285614628195766,-0.022257606943603604,0.005713528250344098,0.007918444843962789,52.39635761669926,4.9065646552332565,2.163809031806886,1.2458641404226918,302.0751880831322,4.843670608578311,4.843670608578311,23.70797191619873,-3.6327029609680177,-40.66399360656738,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
388,2.0,2023-06-09 11:08:45.756469,-1.550437235312887,2.9124726897891215,9.107967310235054,0.04958393716576075,-0.11532731042787582,-0.1153315872898196,0.007417676527753915,0.01666623006325842,0.013256432663759973,52.39646481858698,4.906431847012665,2.4298785272054375,1.1926790385834396,308.2510940429439,4.923278838480037,4.923278838480037,29.840872188605886,-3.3532397392952795,-40.49067476480314,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
389,2.0,2023-06-09 11:08:55.756469,-1.3352530300027075,2.869842527786104,9.180121719813583,0.03426204162142655,-0.09386144218173356,-0.07197220223374878,-0.01429476338613889,0.002028972583034509,0.014896329838118635,52.3965994703979,4.906271655106728,3.098272798024118,1.1589194884966338,301.99837531947344,4.951163106769984,4.951163106769984,31.20579179442755,-3.92212454163202,-41.72877022771552,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
390,2.0,2023-06-09 11:09:05.756469,-0.9479083145141601,2.5968583053588867,9.274762532043459,0.03132876417940798,-0.09189197113755904,-0.04021668032254325,0.029028811877003253,0.02458319386080055,-0.008924687887532728,52.39665582758462,4.906044134917883,2.6475816096179186,1.058201300411567,304.0288579943777,4.910686119160229,4.910686119160229,22.227906472612137,1.4561823854351987,-42.395516499434365,Sunny,21.0,5,16.0,62.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
