Unnamed: 0,ID,datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),hate-enjoy,bored-interested,absorbed,tiring-energizing,depressed-happy,bad-good_physically,sense_accomplishment
30,1.0,1686248616.628252,0.8624628537793623,-9.440389011344784,1.614399861619624,-0.1315141832970556,0.1818626180679901,0.0964750291380944,-0.0139597836277606,0.0019440955512013,-0.0134640727207737,52.29367309032188,4.96950557447162,-1.6863699146856863,0.7859947464796622,147.46829075875877,5.385982356383199,5.385982356383199,-13.21433000341307,40.429655693845206,-22.36696213942308,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
31,1.0,1686248646.628252,0.6894106774983997,-9.539792835146288,1.5541158583012713,-0.0885190166272596,0.1120311265406401,0.0498378548979211,0.0153001439648627,-0.0145487815786439,-0.0051524000838835,52.29339815095556,4.969797258043313,-1.4314400033714871,0.9665321572423268,144.42844977798666,4.845197785653279,4.845197785653279,-15.440073274848451,40.574400209662905,-21.727200000979828,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
32,1.0,1686248676.628252,1.0270979181500184,-9.67817279828432,0.9465283397049412,-0.0146140405596747,0.0093815485310793,0.0908149106362616,0.0083160293444268,0.0257460228689201,-0.0203592749937911,52.29309799601335,4.9699487895337295,-1.2805712139854828,0.8363726562545462,176.7385716210372,4.822220081021254,4.822220081021254,-3.831136288850204,42.55799712624438,-19.249210880751598,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
33,1.0,1686248706.628252,0.842910202689793,-9.621443776924874,1.0955236862335715,-0.0639941956077929,0.0656017878163219,0.0478241652510686,0.0106892235340382,-0.0289138440668807,-0.0207643945071453,52.29283682410095,4.970001750411038,-1.4757380532100797,0.4323931804794718,151.46538681921592,4.895289868812956,4.895289868812956,-18.09262886174945,40.4154048524174,-18.129861684945915,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
34,1.0,1686248736.628252,0.9864857161403898,-7.701925235607952,2.658805600679837,-0.0122875185197462,-0.0999073494928437,0.0777879693465039,0.0422933397808401,-0.0257586882633459,-0.0171704911993836,52.29258969160096,4.970300288462214,-1.2154439287260177,0.7405825242085275,155.64388205743458,4.971993964159315,4.971993964159315,-16.66222424969625,30.52643767647121,-23.01302064621329,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
35,1.0,1686248766.628252,0.778149555423188,3.055514753462877,9.030076708331157,0.0104075628472336,-0.0314898271567147,0.025682003697424,0.0082809880117334,0.007672307411299,-0.000154097471172,52.29229972019552,4.97046765095689,-0.236359391392519,0.8604576656726167,159.24308763883337,5.219529579658167,5.219529579658167,-15.510836036707646,-24.753221109958,-31.99802064417198,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
36,1.0,1686248796.628252,1.0222302812557158,-9.181436535889487,0.9399205088535678,-0.1144754048303567,0.2225283093895003,0.1358271191406209,-0.0568456273357754,0.0650107339390531,-0.0430093672457283,52.291986979856205,4.970680273773231,-0.0454396955979367,1.089664496696851,160.10815632501382,4.902805777396917,4.902805777396917,-11.400868214891108,39.59693512549767,-19.949200633377533,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
37,1.0,1686248826.628252,1.3429816699586188,-9.65881389145867,0.4016704077066786,-0.0608581605391658,0.0280573499880506,0.0591890509530004,-0.0013467557261071,0.0254166176882152,-0.010963317923743,52.29165091146663,4.970887418045481,-0.5370174437450866,1.0844991484883757,158.80214535524698,4.862865577889585,4.862865577889585,-15.04024222383531,42.37160790484885,-18.207131325201846,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
38,1.0,1686248856.628252,1.4265570379659085,-9.492150770206516,1.7613706556849655,-0.1564477759026564,-0.0097121978204784,-0.0551010003190076,0.0010542981887242,-0.0135819453595791,0.000754695066185,52.29135306968284,4.971071853567952,-0.6163828164959947,1.1031159881490245,156.31854038439954,4.833526416107572,4.833526416107572,-12.743446171483068,38.7118518918653,-24.601885333109063,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
39,1.0,1686248886.628252,3.3674034685115752,-7.774989852139782,-3.39086755095517,-0.0429604628826662,-0.0199579628694017,-0.0348979676124892,-0.0017627989951159,-0.011106640314621,-0.004120887031385,52.29114071223682,4.9711970217134125,-0.5017570276434223,0.3601592417630067,164.65324586200947,4.941000875486993,4.941000875486993,-24.848489665666158,38.55016089602059,-2.663282260448239,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
40,1.0,1686248916.628252,1.7542086261251697,-9.761064804740574,0.1303463347061821,0.036116493742751,-0.1703435778099558,-0.2975240742479977,0.0554569520704124,0.0859683541904973,0.0577622000229261,52.291083266301385,4.971228541684553,-0.6503894850611687,1.041588199932687,163.77416859367565,4.914238066841328,4.914238066841328,-16.39133353855299,40.84995468803074,-17.809464164402176,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
41,1.0,1686341991.84538,0.9674882650215892,-8.490939488745854,1.8569471541694973,0.0482396525794945,-0.1836792973703066,-0.1351863854294985,-0.0439125382353903,0.0310540202456872,-0.0858342422501037,52.35945329873855,4.922216672036159,-0.2094129073908766,0.5050577521324109,48.568144368962976,19.976595208409957,19.976595208409957,-20.81162152242501,36.21119835384713,-6.671575131623642,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
42,1.0,1686342021.84538,1.6027341540282387,-9.431459753744578,1.385953847317393,0.1895126879755968,-0.2308840939811241,-0.3381147039858281,-0.0109190591159323,0.0562172696044213,-0.0655996514578508,52.35961897677941,4.922684238158279,-0.4952677135976652,0.9473617855183456,72.57595573468019,6.845356697053012,6.845356697053012,-25.647021724228875,37.80097629712976,-5.335127355262986,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
43,1.0,1686342051.84538,1.612556537640932,-9.521921804166558,1.4878703389757852,0.1940322344020058,-0.1766783593350828,-0.2593042283164443,-0.0028749265673766,0.0495792725867121,-0.0567179521811303,52.35971879315013,4.923088662645118,-0.6286705169826746,0.8553427537530386,64.59015702622736,5.442454944947471,5.442454944947471,-24.692416341009743,38.63851887884746,-2.1380072756355823,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
44,1.0,1686342081.84538,1.7678533287431089,-9.487267613745852,1.476510517031054,0.0352571245226822,-0.241783976680459,0.0188267414194896,-0.0495766651424202,-0.0795734941190027,-0.0666969984748017,52.3598752651319,4.9234627216493845,-0.6287878217175603,0.8313552694842715,53.95038596699668,5.55746367544815,5.55746367544815,-23.09468553217757,40.34089170730233,2.700116824146896,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
45,1.0,1686342111.84538,1.6430800202538736,-9.529494851919322,1.3012065017342966,0.1728727729123297,-0.1797243382380558,-0.0194782716708637,0.0071987156354414,-0.0406401568391425,-0.0761017238962258,52.36009165864744,4.9237523293876855,-0.5837760152916114,0.9056197300090904,29.693331930626,5.440548656297781,5.440548656297781,-18.964656587428472,41.50711641343541,8.076014796228312,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
46,1.0,1686342141.84538,1.3937401639498197,-9.488443596371042,1.2187460393491,0.3380968598640185,-0.2667169716087074,-0.2642769345059293,0.0328158148966206,0.015366020121839,-0.0692375799984418,52.36035910625655,4.923923002633817,-0.503222675062716,0.8689383336063251,16.928397503771045,5.222135194241121,5.222135194241121,-15.559913507672055,42.5994640847911,9.878620670790657,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
47,1.0,1686342171.84538,1.4903674872663109,-9.511723446543003,1.443525430940864,0.2821087898623198,-0.2202050051629543,-0.1099926608690991,-0.0101025663968175,-0.057756396914289,-0.0665517930896021,52.36063319120504,4.923966339954376,-0.4772920762809614,0.8189281994037418,270.58985957430053,5.178484928693236,5.178484928693236,-7.881823399861654,43.93294169108073,11.955432942708333,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
48,1.0,1686342201.84538,1.514900917895263,-9.53988395001976,1.0626202030245675,0.3018980147378102,-0.2398661583921183,-0.1231077725614068,0.0069916105414912,-0.0118898992585547,-0.0564783988870917,52.36092175765031,4.923851675090323,-0.4193321629116932,0.9182017023631543,342.968561131681,5.158737435341733,5.158737435341733,-4.427137266433359,44.45606326100021,12.061925677551471,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
49,1.0,1686342231.84538,1.5163522476655584,-9.570423953461408,1.3056295781470464,0.2088199596336254,-0.1703206015769454,-0.1698884982681119,0.0013693992708837,-0.0153271334014527,-0.0533621982403837,52.36116684276515,4.923682640607334,-0.476080456841737,0.8466472121057245,330.39936149596593,5.069907753433256,5.069907753433256,-3.3707233033451347,45.2284751560377,11.83620475845592,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
50,1.0,1686342261.84538,1.5040277094506105,-9.510822310431749,1.3560626618758491,0.1570755749714115,-0.2459183825098949,-0.2810128459632771,-0.0338046402144043,0.0069888382464846,-0.0425691082154752,52.36136808049921,4.923436337111917,-0.4219038399867713,0.8571377950689765,310.5723676296457,5.0890600936152,5.0890600936152,5.648953670642049,45.44059084889084,5.295733397620976,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
51,1.0,1686342291.84538,1.3658815410703322,-6.55030282266164,3.043974203664723,0.2416829528909388,-0.3462788670153722,0.0483719993068098,0.0623864302019211,-0.0990118615759106,-0.0221661889375059,52.36139269899597,4.9230020039638935,-0.4859414715940753,0.7964063154667599,266.89366651571453,5.25446177094756,5.25446177094756,11.505921405294668,30.127403693055623,-12.727786060958405,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
52,1.0,1686342321.84538,-1.9053782138377928,-4.52813486564917,3.2863087279661047,0.1230820253788552,-0.2094583408915777,0.159490571363991,-0.0558294508276027,0.0227142657000683,-0.0462176152084483,52.36134843754933,4.9225715840599324,-0.4016949033054213,0.8638888938603758,264.3825017467404,5.020129006184536,5.020129006184536,21.4437784175809,10.460412449661304,-15.726908093710806,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
53,1.0,1686342351.84538,-1.6723208858017935,-8.591829686499759,0.5678173782195536,0.0073653906234306,-0.2706067447977321,-0.0126518297554258,-0.044617014284554,-0.0600355680546034,-0.055911404382045,52.36124188363986,4.922081050950483,-0.3545722619940837,1.0275811013657348,247.0963397985096,5.005865167211874,5.005865167211874,23.22131105250738,33.72695631964948,-7.878115191507499,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
54,1.0,1686342381.84538,0.8777412661038914,-4.791573947613056,4.806700568565955,0.1463257361233754,-0.4138011093091133,-0.3403632244424418,0.0921234346262013,0.070236983267742,0.0179066283541709,52.36117665263479,4.921771447199519,-0.1384282140061259,0.9916187571015344,246.0403162545586,4.993036217998356,4.993036217998356,11.000422041545542,16.691404534864795,-25.277002970377605,0,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
55,1.0,1686251600.854672,-0.5277418528272954,-3.62509935972284,4.639638444268982,-0.0762842331725767,0.000757318439965,0.1669424756466844,-0.021141967490116,0.0439678917134361,-0.0386754162142358,52.29460863579449,4.984539100412932,-0.2734088521151792,0.90424082549583,56.56128859115437,10.301080699987534,10.301080699987534,-13.202288854082292,22.546599691129448,-22.861466117527176,0,21.0,1,6.0,55.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0
56,1.0,1686251630.854672,1.100907473867155,-9.618760894469196,1.5105894822340744,-0.117387556196206,-0.105831423519447,0.0767458118139501,0.0328061336987841,-0.0448080107112598,-0.0009855307579464,52.29466247174067,4.98500053651109,-0.2775563026157518,0.8653089538401727,81.86875177560565,4.843899094441643,4.843899094441643,-27.55462881234976,38.88791310747332,-9.366199199969952,0,21.0,1,6.0,55.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0
57,1.0,1686251660.854672,1.069827790021099,-9.669695610633264,0.9794143008228928,-0.0432603403441234,0.1578820231008689,-0.0516596609030081,0.0040317276822882,-0.0003323375191352,-0.0184061462075191,52.29467989839444,4.985483046759255,-0.3151630476117134,0.8140994635953215,85.2284193993067,4.805955809314031,4.805955809314031,-27.753590918703622,38.97787723094724,-7.235398410554714,0,21.0,1,6.0,55.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0
58,1.0,1686251690.854672,1.1594197434645432,-9.675264631800829,1.0783625502570418,-0.0147261891536489,-0.0364223356330673,0.0132989276914443,0.0006712350720246,0.026575041916159,-0.024533989187583,52.2946505255926,4.985916843387443,-0.5468441393226385,0.6814524078548205,108.86833750479424,4.90960499336369,4.90960499336369,-25.53746048024665,38.21804824880135,-12.362250235567124,0,21.0,1,6.0,55.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0
59,1.0,1686251720.854672,0.8710720962524414,-9.690552891540529,0.8253117553710938,-0.016218431833197,0.0282856397584927,-0.0229599480135958,-0.0038919072539037,0.0216906480569031,-0.0039673278880707,52.29463404247133,4.986444309618386,-0.2850082802275817,1.009088548010212,92.08966365591036,4.850804952876306,4.850804952876306,-27.100422479635892,39.36250223523398,-6.716490219269309,0,21.0,1,6.0,55.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0
